,train_loss,dev_loss
0.0,4375.513671875,80.75725555419922
0.0009478672985781991,4229.67333984375,
0.0018957345971563982,3876.6337890625,
0.002843601895734597,3465.432373046875,
0.0037914691943127963,3188.234130859375,
0.004739336492890996,2909.90380859375,
0.005687203791469194,2845.9501953125,
0.006635071090047393,2601.589111328125,
0.007582938388625593,2524.18798828125,
0.008530805687203791,2348.229736328125,
0.009478672985781991,2249.720458984375,
0.01042654028436019,2214.956298828125,
0.011374407582938388,2083.663818359375,
0.012322274881516588,2106.486083984375,
0.013270142180094787,1928.60205078125,
0.014218009478672985,1853.0765380859375,
0.015165876777251185,1822.072021484375,
0.016113744075829384,1656.71435546875,
0.017061611374407582,1725.4130859375,
0.01800947867298578,1596.3602294921875,
0.018957345971563982,1594.673583984375,
0.01990521327014218,1444.2659912109375,
0.02085308056872038,1491.427978515625,
0.021800947867298578,1395.77880859375,
0.022748815165876776,1365.4609375,
0.023696682464454975,1316.528076171875,
0.024644549763033177,1336.3624267578125,
0.025592417061611375,1406.2047119140625,
0.026540284360189573,1342.7452392578125,
0.027488151658767772,1455.31005859375,
0.02843601895734597,1249.09521484375,
0.029383886255924172,1346.549560546875,
0.03033175355450237,1246.572998046875,
0.031279620853080566,1122.572265625,
0.03222748815165877,2290.380126953125,
0.03317535545023697,1222.7593994140625,
0.034123222748815164,1183.3082275390625,
0.035071090047393366,1261.4822998046875,
0.03601895734597156,1359.31884765625,
0.03696682464454976,1196.18896484375,
0.037914691943127965,1262.781494140625,
0.03886255924170616,1221.496337890625,
0.03981042654028436,1204.6478271484375,
0.04075829383886256,1078.758056640625,
0.04170616113744076,1269.2938232421875,
0.04265402843601896,1162.4091796875,
0.043601895734597156,1081.2623291015625,
0.04454976303317536,1048.1661376953125,
0.04549763033175355,1056.603515625,
0.046445497630331754,1068.7783203125,
0.04739336492890995,1002.6915283203125,
0.04834123222748815,1043.6500244140625,
0.04928909952606635,1012.9320068359375,
0.05023696682464455,1010.0514526367188,
0.05118483412322275,938.5072631835938,
0.052132701421800945,914.0573120117188,
0.05308056872037915,947.1248779296875,
0.05402843601895735,1070.2857666015625,
0.054976303317535544,903.8936157226562,
0.055924170616113746,875.2012939453125,
0.05687203791469194,1067.93896484375,
0.05781990521327014,857.5503540039062,
0.058767772511848344,963.2606811523438,
0.05971563981042654,943.2362060546875,
0.06066350710900474,996.4957275390625,
0.061611374407582936,907.0640869140625,
0.06255924170616113,984.6439208984375,
0.06350710900473934,822.1630859375,
0.06445497630331753,872.3563842773438,
0.06540284360189573,995.8935546875,
0.06635071090047394,853.58251953125,
0.06729857819905213,851.3024291992188,
0.06824644549763033,838.5142211914062,
0.06919431279620854,826.3211669921875,
0.07014218009478673,930.7687377929688,
0.07109004739336493,867.9798583984375,
0.07203791469194312,790.6002197265625,
0.07298578199052133,811.3922119140625,
0.07393364928909953,801.4456787109375,
0.07488151658767772,741.8040771484375,
0.07582938388625593,816.5347900390625,
0.07677725118483412,782.6964111328125,
0.07772511848341232,740.8848266601562,
0.07867298578199051,761.3571166992188,
0.07962085308056872,742.5299072265625,
0.08056872037914692,794.8248291015625,
0.08151658767772511,771.3997802734375,
0.08246445497630332,707.0060424804688,
0.08341232227488152,759.2988891601562,
0.08436018957345971,744.1144409179688,
0.08530805687203792,740.1385498046875,
0.08625592417061612,748.1160888671875,
0.08720379146919431,690.9463500976562,
0.0881516587677725,708.5511474609375,
0.08909952606635071,725.1530151367188,
0.09004739336492891,673.9739990234375,
0.0909952606635071,945.8702392578125,
0.09194312796208531,710.3867797851562,
0.09289099526066351,729.27685546875,
0.0938388625592417,770.6075439453125,
0.0947867298578199,781.6012573242188,
0.09573459715639811,773.0073852539062,
0.0966824644549763,708.4891967773438,
0.0976303317535545,806.2855224609375,
0.0985781990521327,662.1260375976562,
0.0995260663507109,732.898193359375,
0.1004739336492891,705.5690307617188,
0.1014218009478673,704.9029541015625,
0.1023696682464455,663.8588256835938,
0.1033175355450237,717.1171264648438,
0.10426540284360189,689.6258544921875,
0.1052132701421801,714.6567993164062,
0.1061611374407583,668.6251831054688,
0.10710900473933649,664.8429565429688,
0.1080568720379147,747.849609375,
0.10900473933649289,673.2623901367188,
0.10995260663507109,641.2513427734375,
0.11090047393364928,759.0626220703125,
0.11184834123222749,619.1263427734375,
0.11279620853080569,622.088623046875,
0.11374407582938388,595.61669921875,
0.11469194312796209,622.87060546875,
0.11563981042654028,665.3560180664062,
0.11658767772511848,666.691650390625,
0.11753554502369669,603.7239379882812,
0.11848341232227488,632.3445434570312,
0.11943127962085308,578.0631713867188,
0.12037914691943127,644.12939453125,
0.12132701421800948,572.3363037109375,
0.12227488151658768,569.053955078125,
0.12322274881516587,551.7830810546875,
0.12417061611374408,636.6355590820312,
0.12511848341232226,615.4852905273438,
0.12606635071090047,549.9075927734375,
0.12701421800947868,561.2510375976562,
0.12796208530805686,599.9395751953125,
0.12890995260663507,551.8473510742188,
0.12985781990521328,594.860595703125,
0.13080568720379146,601.6834106445312,
0.13175355450236967,567.3882446289062,
0.13270142180094788,534.1175537109375,
0.13364928909952606,561.3056640625,
0.13459715639810427,562.6537475585938,
0.13554502369668248,542.6923828125,
0.13649289099526066,540.2890014648438,
0.13744075829383887,527.1189575195312,
0.13838862559241707,507.1068420410156,
0.13933649289099526,537.6224365234375,
0.14028436018957346,524.1798095703125,
0.14123222748815165,518.5984497070312,
0.14218009478672985,538.5953979492188,
0.14312796208530806,499.2964172363281,
0.14407582938388624,652.1408081054688,
0.14502369668246445,531.2330932617188,
0.14597156398104266,523.2650756835938,
0.14691943127962084,530.6329956054688,
0.14786729857819905,542.5306396484375,
0.14881516587677726,510.9266662597656,
0.14976303317535544,592.1707153320312,
0.15071090047393365,586.3128662109375,
0.15165876777251186,646.2093505859375,
0.15260663507109004,546.938720703125,
0.15355450236966825,531.7845458984375,
0.15450236966824646,544.1182861328125,
0.15545023696682464,545.3932495117188,
0.15639810426540285,557.0069580078125,
0.15734597156398103,541.0673217773438,
0.15829383886255924,516.2536010742188,
0.15924170616113745,547.6520385742188,
0.16018957345971563,529.3290405273438,
0.16113744075829384,537.9017333984375,
0.16208530805687205,550.2172241210938,
0.16303317535545023,510.017822265625,
0.16398104265402844,527.7420043945312,
0.16492890995260664,467.1230163574219,
